,class,count,sum,aspect,elevation_below,year,state,percent_snow_cover,km2_snow,km2_all
142,180_3700,0,0,180,3700,2021,Oberösterreich,,0.0,0.0
143,135_2100,254,0,135,2100,2021,Oberösterreich,0.0,0.0,2.5400000000000005
144,90_2700,44,21,90,2700,2021,Oberösterreich,0.4772727272727273,0.21000000000000005,0.44000000000000006
145,270_2800,8,0,270,2800,2021,Oberösterreich,0.0,0.0,0.08000000000000002
146,225_3500,0,0,225,3500,2021,Oberösterreich,,0.0,0.0
147,45_3100,0,0,45,3100,2021,Oberösterreich,,0.0,0.0
148,315_2600,34,12,315,2600,2021,Oberösterreich,0.35294117647058826,0.12000000000000002,0.3400000000000001
149,270_2000,463,0,270,2000,2021,Oberösterreich,0.0,0.0,4.630000000000001
150,315_1500,140700,0,315,1500,2021,Oberösterreich,0.0,0.0,1407.0000000000002
151,45_3900,0,0,45,3900,2021,Oberösterreich,,0.0,0.0
152,45_1600,888,0,45,1600,2021,Oberösterreich,0.0,0.0,8.880000000000003
153,135_1800,424,0,135,1800,2021,Oberösterreich,0.0,0.0,4.240000000000001
154,0_3600,0,0,0,3600,2021,Oberösterreich,,0.0,0.0
155,180_2600,6,1,180,2600,2021,Oberösterreich,0.16666666666666666,0.010000000000000002,0.06000000000000001
156,90_1600,780,0,90,1600,2021,Oberösterreich,0.0,0.0,7.800000000000002
157,90_3900,0,0,90,3900,2021,Oberösterreich,,0.0,0.0
158,270_1700,597,0,270,1700,2021,Oberösterreich,0.0,0.0,5.9700000000000015
159,315_3000,0,0,315,3000,2021,Oberösterreich,,0.0,0.0
160,135_3300,0,0,135,3300,2021,Oberösterreich,,0.0,0.0
161,90_3100,0,0,90,3100,2021,Oberösterreich,,0.0,0.0
162,225_2400,36,1,225,2400,2021,Oberösterreich,0.027777777777777776,0.010000000000000002,0.3600000000000001
163,315_3800,0,0,315,3800,2021,Oberösterreich,,0.0,0.0
164,270_3200,0,0,270,3200,2021,Oberösterreich,,0.0,0.0
165,180_3200,0,0,180,3200,2021,Oberösterreich,,0.0,0.0
166,0_2300,161,0,0,2300,2021,Oberösterreich,0.0,0.0,1.6100000000000003
167,180_1700,516,0,180,1700,2021,Oberösterreich,0.0,0.0,5.160000000000001
168,225_3000,0,0,225,3000,2021,Oberösterreich,,0.0,0.0
169,90_2400,53,5,90,2400,2021,Oberösterreich,0.09433962264150944,0.05000000000000001,0.5300000000000001
170,135_2400,47,1,135,2400,2021,Oberösterreich,0.02127659574468085,0.010000000000000002,0.4700000000000001
171,315_2100,358,0,315,2100,2021,Oberösterreich,0.0,0.0,3.5800000000000005
172,45_3400,0,0,45,3400,2021,Oberösterreich,,0.0,0.0
173,270_2300,109,0,270,2300,2021,Oberösterreich,0.0,0.0,1.0900000000000003
174,225_1500,147677,0,225,1500,2021,Oberösterreich,0.0,0.0,1476.7700000000002
175,225_3800,0,0,225,3800,2021,Oberösterreich,,0.0,0.0
176,315_2900,4,0,315,2900,2021,Oberösterreich,0.0,0.0,0.04000000000000001
177,315_1800,720,0,315,1800,2021,Oberösterreich,0.0,0.0,7.200000000000001
178,45_1900,660,0,45,1900,2021,Oberösterreich,0.0,0.0,6.600000000000001
179,180_2100,219,0,180,2100,2021,Oberösterreich,0.0,0.0,2.1900000000000004
180,0_3500,0,0,0,3500,2021,Oberösterreich,,0.0,0.0
181,180_2900,0,0,180,2900,2021,Oberösterreich,,0.0,0.0
182,90_3600,0,0,90,3600,2021,Oberösterreich,,0.0,0.0
183,135_3600,0,0,135,3600,2021,Oberösterreich,,0.0,0.0
184,45_4500,0,0,45,4500,2021,Oberösterreich,,0.0,0.0
185,315_3300,0,0,315,3300,2021,Oberösterreich,,0.0,0.0
186,45_2200,249,0,45,2200,2021,Oberösterreich,0.0,0.0,2.4900000000000007
187,225_2700,14,4,225,2700,2021,Oberösterreich,0.2857142857142857,0.04000000000000001,0.14
188,270_3500,0,0,270,3500,2021,Oberösterreich,,0.0,0.0
189,180_3100,0,0,180,3100,2021,Oberösterreich,,0.0,0.0
190,180_1600,833,0,180,1600,2021,Oberösterreich,0.0,0.0,8.330000000000002
191,0_4500,0,0,0,4500,2021,Oberösterreich,,0.0,0.0
192,180_3900,0,0,180,3900,2021,Oberösterreich,,0.0,0.0
193,0_2200,266,0,0,2200,2021,Oberösterreich,0.0,0.0,2.6600000000000006
194,90_2500,38,7,90,2500,2021,Oberösterreich,0.18421052631578946,0.07,0.38000000000000006
195,315_2000,610,0,315,2000,2021,Oberösterreich,0.0,0.0,6.100000000000001
196,135_2300,95,0,135,2300,2021,Oberösterreich,0.0,0.0,0.9500000000000002
197,270_2200,152,0,270,2200,2021,Oberösterreich,0.0,0.0,1.5200000000000002
198,270_4500,0,0,270,4500,2021,Oberösterreich,,0.0,0.0
199,45_3300,0,0,45,3300,2021,Oberösterreich,,0.0,0.0
200,90_4000,0,0,90,4000,2021,Oberösterreich,,0.0,0.0
201,225_3700,0,0,225,3700,2021,Oberösterreich,,0.0,0.0
202,315_2800,9,1,315,2800,2021,Oberösterreich,0.1111111111111111,0.010000000000000002,0.09000000000000002
203,315_1700,829,0,315,1700,2021,Oberösterreich,0.0,0.0,8.290000000000001
204,45_1800,761,0,45,1800,2021,Oberösterreich,0.0,0.0,7.610000000000001
205,180_2000,340,0,180,2000,2021,Oberösterreich,0.0,0.0,3.400000000000001
206,0_3400,0,0,0,3400,2021,Oberösterreich,,0.0,0.0
207,0_1900,661,0,0,1900,2021,Oberösterreich,0.0,0.0,6.610000000000001
208,180_2800,4,1,180,2800,2021,Oberösterreich,0.25,0.010000000000000002,0.04000000000000001
209,90_3700,0,0,90,3700,2021,Oberösterreich,,0.0,0.0
210,135_3500,0,0,135,3500,2021,Oberösterreich,,0.0,0.0
211,270_1900,479,0,270,1900,2021,Oberösterreich,0.0,0.0,4.790000000000001
212,315_3200,0,0,315,3200,2021,Oberösterreich,,0.0,0.0
213,270_3400,0,0,270,3400,2021,Oberösterreich,,0.0,0.0
214,45_2100,425,0,45,2100,2021,Oberösterreich,0.0,0.0,4.250000000000001
215,225_2600,10,0,225,2600,2021,Oberösterreich,0.0,0.0,0.10000000000000002
0,225_1700,6332,0,225,1700,2018,Steiermark,0.0,0.0,63.320000000000014
1,45_2500,163,0,45,2500,2018,Steiermark,0.0,0.0,1.6300000000000003
2,180_3400,0,0,180,3400,2018,Steiermark,,0.0,0.0
3,135_2600,45,0,135,2600,2018,Steiermark,0.0,0.0,0.45000000000000007
4,0_2900,1,0,0,2900,2018,Steiermark,0.0,0.0,0.010000000000000002
5,180_1900,4303,0,180,1900,2018,Steiermark,0.0,0.0,43.03000000000001
6,0_2100,2068,0,0,2100,2018,Steiermark,0.0,0.0,20.680000000000003
7,90_2200,1351,0,90,2200,2018,Steiermark,0.0,0.0,13.510000000000003
8,90_4500,0,0,90,4500,2018,Steiermark,,0.0,0.0
9,315_2300,620,0,315,2300,2018,Steiermark,0.0,0.0,6.200000000000001
10,270_2500,137,0,270,2500,2018,Steiermark,0.0,0.0,1.3700000000000003
11,225_3200,0,0,225,3200,2018,Steiermark,,0.0,0.0
12,270_4000,0,0,270,4000,2018,Steiermark,,0.0,0.0
13,225_2900,0,0,225,2900,2018,Steiermark,,0.0,0.0
14,180_2300,655,0,180,2300,2018,Steiermark,0.0,0.0,6.550000000000002
15,45_3600,0,0,45,3600,2018,Steiermark,,0.0,0.0
16,135_1500,179969,0,135,1500,2018,Steiermark,0.0,0.0,1799.6900000000003
17,135_3800,0,0,135,3800,2018,Steiermark,,0.0,0.0
18,0_1800,5767,0,0,1800,2018,Steiermark,0.0,0.0,57.67000000000001
19,90_1900,4669,0,90,1900,2018,Steiermark,0.0,0.0,46.69000000000001
20,135_3000,0,0,135,3000,2018,Steiermark,,0.0,0.0
21,0_3300,0,0,0,3300,2018,Steiermark,,0.0,0.0
22,270_3700,0,0,270,3700,2018,Steiermark,,0.0,0.0
23,90_3400,0,0,90,3400,2018,Steiermark,,0.0,0.0
24,315_3500,0,0,315,3500,2018,Steiermark,,0.0,0.0
25,225_2100,2421,0,225,2100,2018,Steiermark,0.0,0.0,24.210000000000004
26,225_3900,0,0,225,3900,2018,Steiermark,,0.0,0.0
27,45_2400,387,0,45,2400,2018,Steiermark,0.0,0.0,3.8700000000000006
28,180_3300,0,0,180,3300,2018,Steiermark,,0.0,0.0
29,180_1800,5349,0,180,1800,2018,Steiermark,0.0,0.0,53.49000000000001
30,0_2800,5,0,0,2800,2018,Steiermark,0.0,0.0,0.05000000000000001
31,135_4000,0,0,135,4000,2018,Steiermark,,0.0,0.0
32,135_2500,99,0,135,2500,2018,Steiermark,0.0,0.0,0.9900000000000002
33,0_2000,3255,0,0,2000,2018,Steiermark,0.0,0.0,32.550000000000004
34,90_2300,788,0,90,2300,2018,Steiermark,0.0,0.0,7.880000000000002
35,315_2200,1142,0,315,2200,2018,Steiermark,0.0,0.0,11.420000000000002
36,315_4500,0,0,315,4500,2018,Steiermark,,0.0,0.0
37,270_2400,335,0,270,2400,2018,Steiermark,0.0,0.0,3.3500000000000005
38,225_1600,7386,0,225,1600,2018,Steiermark,0.0,0.0,73.86000000000001
39,225_3100,0,0,225,3100,2018,Steiermark,,0.0,0.0
40,225_2800,6,0,225,2800,2018,Steiermark,0.0,0.0,0.06000000000000001
41,180_4500,0,0,180,4500,2018,Steiermark,,0.0,0.0
42,180_2200,1243,0,180,2200,2018,Steiermark,0.0,0.0,12.430000000000003
43,45_3500,0,0,45,3500,2018,Steiermark,,0.0,0.0
44,135_3700,0,0,135,3700,2018,Steiermark,,0.0,0.0
45,0_1700,6545,0,0,1700,2018,Steiermark,0.0,0.0,65.45000000000002
46,90_3500,0,0,90,3500,2018,Steiermark,,0.0,0.0
47,0_3200,0,0,0,3200,2018,Steiermark,,0.0,0.0
48,45_2300,818,0,45,2300,2018,Steiermark,0.0,0.0,8.180000000000001
49,315_3400,0,0,315,3400,2018,Steiermark,,0.0,0.0
50,270_3600,0,0,270,3600,2018,Steiermark,,0.0,0.0
51,225_2000,3471,0,225,2000,2018,Steiermark,0.0,0.0,34.71000000000001
52,315_1900,4207,0,315,1900,2018,Steiermark,0.0,0.0,42.07000000000001
53,45_2700,18,1,45,2700,2018,Steiermark,0.05555555555555555,0.010000000000000002,0.18000000000000005
54,225_1900,4386,0,225,1900,2018,Steiermark,0.0,0.0,43.86000000000001
55,135_2800,2,0,135,2800,2018,Steiermark,0.0,0.0,0.020000000000000004
56,180_3600,0,0,180,3600,2018,Steiermark,,0.0,0.0
57,0_2700,11,0,0,2700,2018,Steiermark,0.0,0.0,0.11000000000000001
58,135_2000,3252,0,135,2000,2018,Steiermark,0.0,0.0,32.52
59,90_2800,3,0,90,2800,2018,Steiermark,0.0,0.0,0.030000000000000006
60,270_2700,13,0,270,2700,2018,Steiermark,0.0,0.0,0.13000000000000003
61,315_4000,0,0,315,4000,2018,Steiermark,,0.0,0.0
62,90_2000,3532,0,90,2000,2018,Steiermark,0.0,0.0,35.32000000000001
63,315_2500,96,0,315,2500,2018,Steiermark,0.0,0.0,0.9600000000000002
64,45_3000,0,0,45,3000,2018,Steiermark,,0.0,0.0
65,225_3400,0,0,225,3400,2018,Steiermark,,0.0,0.0
66,180_4000,0,0,180,4000,2018,Steiermark,,0.0,0.0
67,45_1500,187952,0,45,1500,2018,Steiermark,0.0,0.0,1879.5200000000004
68,45_3800,0,0,45,3800,2018,Steiermark,,0.0,0.0
69,135_1700,6773,0,135,1700,2018,Steiermark,0.0,0.0,67.73000000000002
70,180_2500,110,1,180,2500,2018,Steiermark,0.00909090909090909,0.010000000000000002,1.1000000000000003
71,0_1600,8081,0,0,1600,2018,Steiermark,0.0,0.0,80.81000000000002
72,0_3900,0,0,0,3900,2018,Steiermark,,0.0,0.0
73,135_3200,0,0,135,3200,2018,Steiermark,,0.0,0.0
74,270_1600,6851,0,270,1600,2018,Steiermark,0.0,0.0,68.51000000000002
75,90_1700,6553,0,90,1700,2018,Steiermark,0.0,0.0,65.53000000000002
76,0_3100,0,0,0,3100,2018,Steiermark,,0.0,0.0
77,270_3900,0,0,270,3900,2018,Steiermark,,0.0,0.0
78,90_3200,0,0,90,3200,2018,Steiermark,,0.0,0.0
79,315_3700,0,0,315,3700,2018,Steiermark,,0.0,0.0
80,225_2300,848,0,225,2300,2018,Steiermark,0.0,0.0,8.480000000000002
81,270_3100,0,0,270,3100,2018,Steiermark,,0.0,0.0
82,225_1800,5287,0,225,1800,2018,Steiermark,0.0,0.0,52.87000000000001
83,45_2600,47,0,45,2600,2018,Steiermark,0.0,0.0,0.4700000000000001
84,0_2600,38,0,0,2600,2018,Steiermark,0.0,0.0,0.38000000000000006
85,180_3500,0,0,180,3500,2018,Steiermark,,0.0,0.0
86,135_2700,13,0,135,2700,2018,Steiermark,0.0,0.0,0.13000000000000003
87,90_2900,1,0,90,2900,2018,Steiermark,0.0,0.0,0.010000000000000002
88,270_2600,35,0,270,2600,2018,Steiermark,0.0,0.0,0.3500000000000001
89,90_2100,2206,0,90,2100,2018,Steiermark,0.0,0.0,22.060000000000006
90,315_2400,289,0,315,2400,2018,Steiermark,0.0,0.0,2.8900000000000006
91,225_3300,0,0,225,3300,2018,Steiermark,,0.0,0.0
92,45_3700,0,0,45,3700,2018,Steiermark,,0.0,0.0
93,0_1500,172578,0,0,1500,2018,Steiermark,0.0,0.0,1725.7800000000004
94,180_2400,289,0,180,2400,2018,Steiermark,0.0,0.0,2.8900000000000006
95,135_3900,0,0,135,3900,2018,Steiermark,,0.0,0.0
96,135_1600,7780,0,135,1600,2018,Steiermark,0.0,0.0,77.80000000000001
97,0_3800,0,0,0,3800,2018,Steiermark,,0.0,0.0
98,135_3100,0,0,135,3100,2018,Steiermark,,0.0,0.0
99,90_1800,5760,0,90,1800,2018,Steiermark,0.0,0.0,57.60000000000001
100,270_1500,148310,0,270,1500,2018,Steiermark,0.0,0.0,1483.1000000000004
101,270_3800,0,0,270,3800,2018,Steiermark,,0.0,0.0
102,90_3300,0,0,90,3300,2018,Steiermark,,0.0,0.0
103,0_3000,0,0,0,3000,2018,Steiermark,,0.0,0.0
104,315_3600,0,0,315,3600,2018,Steiermark,,0.0,0.0
105,270_3000,0,0,270,3000,2018,Steiermark,,0.0,0.0
106,45_4000,0,0,45,4000,2018,Steiermark,,0.0,0.0
107,225_4500,0,0,225,4500,2018,Steiermark,,0.0,0.0
108,225_2200,1510,0,225,2200,2018,Steiermark,0.0,0.0,15.100000000000003
109,45_2900,0,0,45,2900,2018,Steiermark,,0.0,0.0
110,180_3000,0,0,180,3000,2018,Steiermark,,0.0,0.0
111,0_2500,113,0,0,2500,2018,Steiermark,0.0,0.0,1.1300000000000001
112,180_1500,194924,0,180,1500,2018,Steiermark,0.0,0.0,1949.2400000000005
113,180_3800,0,0,180,3800,2018,Steiermark,,0.0,0.0
114,0_4000,0,0,0,4000,2018,Steiermark,,0.0,0.0
115,90_2600,37,0,90,2600,2018,Steiermark,0.0,0.0,0.37000000000000005
116,135_2200,1241,0,135,2200,2018,Steiermark,0.0,0.0,12.410000000000002
117,135_4500,0,0,135,4500,2018,Steiermark,,0.0,0.0
118,270_2900,0,0,270,2900,2018,Steiermark,,0.0,0.0
119,225_3600,0,0,225,3600,2018,Steiermark,,0.0,0.0
120,45_3200,0,0,45,3200,2018,Steiermark,,0.0,0.0
121,315_2700,9,0,315,2700,2018,Steiermark,0.0,0.0,0.09000000000000002
122,270_2100,2109,0,270,2100,2018,Steiermark,0.0,0.0,21.090000000000003
123,315_1600,7250,0,315,1600,2018,Steiermark,0.0,0.0,72.50000000000001
124,45_1700,6799,0,45,1700,2018,Steiermark,0.0,0.0,67.99000000000001
125,0_3700,0,0,0,3700,2018,Steiermark,,0.0,0.0
126,180_2700,21,0,180,2700,2018,Steiermark,0.0,0.0,0.21000000000000005
127,135_1900,4554,0,135,1900,2018,Steiermark,0.0,0.0,45.540000000000006
128,270_1800,5353,0,270,1800,2018,Steiermark,0.0,0.0,53.53000000000001
129,225_4000,0,0,225,4000,2018,Steiermark,,0.0,0.0
130,90_1500,178190,0,90,1500,2018,Steiermark,0.0,0.0,1781.9000000000003
131,90_3800,0,0,90,3800,2018,Steiermark,,0.0,0.0
132,315_3100,0,0,315,3100,2018,Steiermark,,0.0,0.0
133,135_3400,0,0,135,3400,2018,Steiermark,,0.0,0.0
134,225_2500,148,0,225,2500,2018,Steiermark,0.0,0.0,1.4800000000000002
135,270_3300,0,0,270,3300,2018,Steiermark,,0.0,0.0
136,45_2000,3494,0,45,2000,2018,Steiermark,0.0,0.0,34.940000000000005
137,90_3000,0,0,90,3000,2018,Steiermark,,0.0,0.0
138,315_3900,0,0,315,3900,2018,Steiermark,,0.0,0.0
139,45_2800,5,0,45,2800,2018,Steiermark,0.0,0.0,0.05000000000000001
140,135_2900,0,0,135,2900,2018,Steiermark,,0.0,0.0
141,0_2400,295,0,0,2400,2018,Steiermark,0.0,0.0,2.9500000000000006
142,180_3700,0,0,180,3700,2018,Steiermark,,0.0,0.0
143,135_2100,2128,0,135,2100,2018,Steiermark,0.0,0.0,21.280000000000005
144,90_2700,11,0,90,2700,2018,Steiermark,0.0,0.0,0.11000000000000001
145,270_2800,6,0,270,2800,2018,Steiermark,0.0,0.0,0.06000000000000001
146,225_3500,0,0,225,3500,2018,Steiermark,,0.0,0.0
147,45_3100,0,0,45,3100,2018,Steiermark,,0.0,0.0
148,315_2600,35,0,315,2600,2018,Steiermark,0.0,0.0,0.3500000000000001
149,270_2000,3344,0,270,2000,2018,Steiermark,0.0,0.0,33.440000000000005
150,315_1500,145534,0,315,1500,2018,Steiermark,0.0,0.0,1455.3400000000004
151,45_3900,0,0,45,3900,2018,Steiermark,,0.0,0.0
152,45_1600,7690,0,45,1600,2018,Steiermark,0.0,0.0,76.90000000000002
153,135_1800,5688,0,135,1800,2018,Steiermark,0.0,0.0,56.88000000000001
154,0_3600,0,0,0,3600,2018,Steiermark,,0.0,0.0
155,180_2600,50,1,180,2600,2018,Steiermark,0.02,0.010000000000000002,0.5000000000000001
156,90_1600,7432,0,90,1600,2018,Steiermark,0.0,0.0,74.32000000000001
157,90_3900,0,0,90,3900,2018,Steiermark,,0.0,0.0
158,270_1700,5872,0,270,1700,2018,Steiermark,0.0,0.0,58.72000000000001
159,315_3000,0,0,315,3000,2018,Steiermark,,0.0,0.0
160,135_3300,0,0,135,3300,2018,Steiermark,,0.0,0.0
161,90_3100,0,0,90,3100,2018,Steiermark,,0.0,0.0
162,225_2400,397,0,225,2400,2018,Steiermark,0.0,0.0,3.9700000000000006
163,315_3800,0,0,315,3800,2018,Steiermark,,0.0,0.0
164,270_3200,0,0,270,3200,2018,Steiermark,,0.0,0.0
165,180_3200,0,0,180,3200,2018,Steiermark,,0.0,0.0
166,0_2300,639,0,0,2300,2018,Steiermark,0.0,0.0,6.3900000000000015
167,180_1700,6517,0,180,1700,2018,Steiermark,0.0,0.0,65.17000000000002
168,225_3000,0,0,225,3000,2018,Steiermark,,0.0,0.0
169,90_2400,373,0,90,2400,2018,Steiermark,0.0,0.0,3.730000000000001
170,135_2400,280,0,135,2400,2018,Steiermark,0.0,0.0,2.8000000000000007
171,315_2100,2108,0,315,2100,2018,Steiermark,0.0,0.0,21.080000000000005
172,45_3400,0,0,45,3400,2018,Steiermark,,0.0,0.0
173,270_2300,779,0,270,2300,2018,Steiermark,0.0,0.0,7.790000000000002
174,225_1500,180177,0,225,1500,2018,Steiermark,0.0,0.0,1801.7700000000004
175,225_3800,0,0,225,3800,2018,Steiermark,,0.0,0.0
176,315_2900,0,0,315,2900,2018,Steiermark,,0.0,0.0
177,315_1800,5436,0,315,1800,2018,Steiermark,0.0,0.0,54.360000000000014
178,45_1900,4735,0,45,1900,2018,Steiermark,0.0,0.0,47.35000000000001
179,180_2100,2072,0,180,2100,2018,Steiermark,0.0,0.0,20.720000000000002
180,0_3500,0,0,0,3500,2018,Steiermark,,0.0,0.0
181,180_2900,0,0,180,2900,2018,Steiermark,,0.0,0.0
182,90_3600,0,0,90,3600,2018,Steiermark,,0.0,0.0
183,135_3600,0,0,135,3600,2018,Steiermark,,0.0,0.0
184,45_4500,0,0,45,4500,2018,Steiermark,,0.0,0.0
185,315_3300,0,0,315,3300,2018,Steiermark,,0.0,0.0
186,45_2200,1529,0,45,2200,2018,Steiermark,0.0,0.0,15.290000000000003
187,225_2700,20,0,225,2700,2018,Steiermark,0.0,0.0,0.20000000000000004
188,270_3500,0,0,270,3500,2018,Steiermark,,0.0,0.0
189,180_3100,0,0,180,3100,2018,Steiermark,,0.0,0.0
190,180_1600,7989,0,180,1600,2018,Steiermark,0.0,0.0,79.89000000000001
191,0_4500,0,0,0,4500,2018,Steiermark,,0.0,0.0
192,180_3900,0,0,180,3900,2018,Steiermark,,0.0,0.0
193,0_2200,1257,0,0,2200,2018,Steiermark,0.0,0.0,12.570000000000002
194,90_2500,132,0,90,2500,2018,Steiermark,0.0,0.0,1.3200000000000003
195,315_2000,3121,0,315,2000,2018,Steiermark,0.0,0.0,31.210000000000004
196,135_2300,612,0,135,2300,2018,Steiermark,0.0,0.0,6.120000000000001
197,270_2200,1390,0,270,2200,2018,Steiermark,0.0,0.0,13.900000000000002
198,270_4500,0,0,270,4500,2018,Steiermark,,0.0,0.0
199,45_3300,0,0,45,3300,2018,Steiermark,,0.0,0.0
200,90_4000,0,0,90,4000,2018,Steiermark,,0.0,0.0
201,225_3700,0,0,225,3700,2018,Steiermark,,0.0,0.0
202,315_2800,0,0,315,2800,2018,Steiermark,,0.0,0.0
203,315_1700,6407,0,315,1700,2018,Steiermark,0.0,0.0,64.07000000000001
204,45_1800,5937,0,45,1800,2018,Steiermark,0.0,0.0,59.37000000000001
205,180_2000,3092,0,180,2000,2018,Steiermark,0.0,0.0,30.920000000000005
206,0_3400,0,0,0,3400,2018,Steiermark,,0.0,0.0
207,0_1900,4539,0,0,1900,2018,Steiermark,0.0,0.0,45.39000000000001
208,180_2800,11,0,180,2800,2018,Steiermark,0.0,0.0,0.11000000000000001
209,90_3700,0,0,90,3700,2018,Steiermark,,0.0,0.0
210,135_3500,0,0,135,3500,2018,Steiermark,,0.0,0.0
211,270_1900,4270,0,270,1900,2018,Steiermark,0.0,0.0,42.70000000000001
212,315_3200,0,0,315,3200,2018,Steiermark,,0.0,0.0
213,270_3400,0,0,270,3400,2018,Steiermark,,0.0,0.0
214,45_2100,2323,0,45,2100,2018,Steiermark,0.0,0.0,23.230000000000004
215,225_2600,37,0,225,2600,2018,Steiermark,0.0,0.0,0.37000000000000005
0,225_1700,6332,0,225,1700,2021,Steiermark,0.0,0.0,63.320000000000014
1,45_2500,163,0,45,2500,2021,Steiermark,0.0,0.0,1.6300000000000003
2,180_3400,0,0,180,3400,2021,Steiermark,,0.0,0.0
3,135_2600,45,0,135,2600,2021,Steiermark,0.0,0.0,0.45000000000000007
4,0_2900,1,0,0,2900,2021,Steiermark,0.0,0.0,0.010000000000000002
5,180_1900,4303,2,180,1900,2021,Steiermark,0.00046479200557750407,0.020000000000000004,43.03000000000001
6,0_2100,2068,2,0,2100,2021,Steiermark,0.0009671179883945841,0.020000000000000004,20.680000000000003
7,90_2200,1351,4,90,2200,2021,Steiermark,0.0029607698001480384,0.04000000000000001,13.510000000000003
8,90_4500,0,0,90,4500,2021,Steiermark,,0.0,0.0
9,315_2300,620,0,315,2300,2021,Steiermark,0.0,0.0,6.200000000000001
10,270_2500,137,0,270,2500,2021,Steiermark,0.0,0.0,1.3700000000000003
11,225_3200,0,0,225,3200,2021,Steiermark,,0.0,0.0
12,270_4000,0,0,270,4000,2021,Steiermark,,0.0,0.0
13,225_2900,0,0,225,2900,2021,Steiermark,,0.0,0.0
14,180_2300,655,1,180,2300,2021,Steiermark,0.0015267175572519084,0.010000000000000002,6.550000000000002
15,45_3600,0,0,45,3600,2021,Steiermark,,0.0,0.0
16,135_1500,179969,0,135,1500,2021,Steiermark,0.0,0.0,1799.6900000000003
17,135_3800,0,0,135,3800,2021,Steiermark,,0.0,0.0
18,0_1800,5767,2,0,1800,2021,Steiermark,0.0003468007629616785,0.020000000000000004,57.67000000000001
19,90_1900,4669,0,90,1900,2021,Steiermark,0.0,0.0,46.69000000000001
20,135_3000,0,0,135,3000,2021,Steiermark,,0.0,0.0
21,0_3300,0,0,0,3300,2021,Steiermark,,0.0,0.0
22,270_3700,0,0,270,3700,2021,Steiermark,,0.0,0.0
23,90_3400,0,0,90,3400,2021,Steiermark,,0.0,0.0
24,315_3500,0,0,315,3500,2021,Steiermark,,0.0,0.0
25,225_2100,2421,0,225,2100,2021,Steiermark,0.0,0.0,24.210000000000004
26,225_3900,0,0,225,3900,2021,Steiermark,,0.0,0.0
27,45_2400,387,0,45,2400,2021,Steiermark,0.0,0.0,3.8700000000000006
28,180_3300,0,0,180,3300,2021,Steiermark,,0.0,0.0
29,180_1800,5349,2,180,1800,2021,Steiermark,0.0003739016638624042,0.020000000000000004,53.49000000000001
30,0_2800,5,1,0,2800,2021,Steiermark,0.2,0.010000000000000002,0.05000000000000001
31,135_4000,0,0,135,4000,2021,Steiermark,,0.0,0.0
32,135_2500,99,0,135,2500,2021,Steiermark,0.0,0.0,0.9900000000000002
33,0_2000,3255,3,0,2000,2021,Steiermark,0.0009216589861751152,0.030000000000000006,32.550000000000004
34,90_2300,788,3,90,2300,2021,Steiermark,0.0038071065989847717,0.030000000000000006,7.880000000000002
35,315_2200,1142,1,315,2200,2021,Steiermark,0.0008756567425569177,0.010000000000000002,11.420000000000002
36,315_4500,0,0,315,4500,2021,Steiermark,,0.0,0.0
37,270_2400,335,0,270,2400,2021,Steiermark,0.0,0.0,3.3500000000000005
38,225_1600,7386,0,225,1600,2021,Steiermark,0.0,0.0,73.86000000000001
39,225_3100,0,0,225,3100,2021,Steiermark,,0.0,0.0
40,225_2800,6,1,225,2800,2021,Steiermark,0.16666666666666666,0.010000000000000002,0.06000000000000001
41,180_4500,0,0,180,4500,2021,Steiermark,,0.0,0.0
42,180_2200,1243,2,180,2200,2021,Steiermark,0.0016090104585679806,0.020000000000000004,12.430000000000003
43,45_3500,0,0,45,3500,2021,Steiermark,,0.0,0.0
44,135_3700,0,0,135,3700,2021,Steiermark,,0.0,0.0
45,0_1700,6545,0,0,1700,2021,Steiermark,0.0,0.0,65.45000000000002
46,90_3500,0,0,90,3500,2021,Steiermark,,0.0,0.0
47,0_3200,0,0,0,3200,2021,Steiermark,,0.0,0.0
48,45_2300,818,2,45,2300,2021,Steiermark,0.0024449877750611247,0.020000000000000004,8.180000000000001
49,315_3400,0,0,315,3400,2021,Steiermark,,0.0,0.0
50,270_3600,0,0,270,3600,2021,Steiermark,,0.0,0.0
51,225_2000,3471,1,225,2000,2021,Steiermark,0.0002881014116969173,0.010000000000000002,34.71000000000001
52,315_1900,4207,1,315,1900,2021,Steiermark,0.0002376990729736154,0.010000000000000002,42.07000000000001
53,45_2700,18,2,45,2700,2021,Steiermark,0.1111111111111111,0.020000000000000004,0.18000000000000005
54,225_1900,4386,0,225,1900,2021,Steiermark,0.0,0.0,43.86000000000001
55,135_2800,2,0,135,2800,2021,Steiermark,0.0,0.0,0.020000000000000004
56,180_3600,0,0,180,3600,2021,Steiermark,,0.0,0.0
57,0_2700,11,2,0,2700,2021,Steiermark,0.18181818181818182,0.020000000000000004,0.11000000000000001
58,135_2000,3252,1,135,2000,2021,Steiermark,0.0003075030750307503,0.010000000000000002,32.52
59,90_2800,3,0,90,2800,2021,Steiermark,0.0,0.0,0.030000000000000006
60,270_2700,13,0,270,2700,2021,Steiermark,0.0,0.0,0.13000000000000003
61,315_4000,0,0,315,4000,2021,Steiermark,,0.0,0.0
62,90_2000,3532,3,90,2000,2021,Steiermark,0.0008493771234428086,0.030000000000000006,35.32000000000001
